startstation_name,total_trips,avg_daily_trips,peak_hour_departure_ratio,weekend_usage_ratio,id,latitude,longitude,nbDocks,early_peak_zero_days_ratio,spatial_density_index,turnover_rate
"Southampton Place, Holborn",10623,29.024590163934427,0.452073574774363,0.1859933737004455,BikePoints_162,51.517606,-0.121328,20.0,0.2900763358778626,14,1.4512295081967213
"Southampton Street, Strand",13010,35.54644808743169,0.4458743376230129,0.2379825889477668,BikePoints_388,51.510701,-0.121723,14.0,0.2290076335877862,12,2.539032006245121
"Southern Grove, Bow",6093,16.647540983606557,0.4357553366174055,0.2625205254515599,BikePoints_467,51.523538,-0.030556,17.0,0.1755725190839694,5,0.9792671166827388
"Southerton Road, Hammersmith",9182,25.08743169398907,0.4843006660323501,0.2408590458067147,BikePoints_598,51.494499,-0.228188,38.0,0.1793893129770992,2,0.6601955708944492
"Southwark Station 2, Southwark",16240,44.37158469945355,0.4722645534897897,0.2016915574519963,BikePoints_421,51.504044,-0.104778,45.0,0.1870229007633587,11,0.9860352155434122
"Southwark Street, Bankside",5816,15.890710382513662,0.5488115449915111,0.1676570458404074,BikePoints_803,51.505409,-0.098341,23.0,0.3854961832061068,11,0.6909004514136374
"Southwick Street, Paddington",10900,29.781420765027324,0.4661630134071079,0.2282400510746967,BikePoints_265,51.515953,-0.169249,17.0,0.1908396946564885,8,1.751848280295725
"Spanish Road, Clapham Junction",2891,7.898907103825136,0.5373635600335852,0.2367758186397985,BikePoints_689,51.459225,-0.180884,30.0,0.2480916030534351,5,0.2632969034608379
"Spencer Park, Wandsworth Common",2869,7.83879781420765,0.5740425531914893,0.2459574468085106,BikePoints_877,51.45787,-0.174691,25.0,0.1984732824427481,2,0.313551912568306
"Spindrift Avenue, Millwall",4316,11.792349726775956,0.513101065361359,0.271523178807947,BikePoints_477,51.49109,-0.018716,36.0,0.1793893129770992,3,0.327565270188221
"St John's Crescent, Brixton",4075,11.133879781420765,0.5061387354205034,0.2335788827501534,BikePoints_831,51.466232,-0.113179,25.0,0.1984732824427481,2,0.4453551912568306
"St Martins Close, Camden Town",4947,13.51639344262295,0.4818294190358467,0.2467243510506798,BikePoints_604,51.538792,-0.138535,18.0,0.1870229007633587,6,0.7509107468123861
"St Mary's Hospital, Paddington",15129,41.33606557377049,0.4883434575603349,0.2057954358890165,BikePoints_290,51.518268,-0.171103,20.0,0.1717557251908397,7,2.0668032786885244
"St. Bride Street, Holborn",11867,32.423497267759565,0.6046160048377344,0.0895988711953235,BikePoints_703,51.514665,-0.104583,24.0,0.2900763358778626,11,1.3509790528233152
"St. Chad's Street, King's Cross",6383,17.439890710382514,0.3895093737534902,0.2167929796569605,BikePoints_4,51.530059,-0.120973,23.0,0.2633587786259542,10,0.758256117842718
"St. George Street, Mayfair",8604,23.508196721311474,0.5302110436542353,0.1905174906042208,BikePoints_349,51.51196,-0.142783,18.0,0.3740458015267175,10,1.3060109289617483
"St. George's Square, Pimlico",12917,35.29234972677595,0.4906618140024902,0.2581170385978354,BikePoints_294,51.488226,-0.135635,16.0,0.1679389312977099,8,2.205771857923497
"St. James's Square, St. James's",25264,69.02732240437159,0.5460066515640816,0.1724586687231889,BikePoints_228,51.507424,-0.134621,40.0,0.2099236641221374,6,1.7256830601092896
"St. John Street, Finsbury",6044,16.51366120218579,0.5369895442888144,0.1747879266127441,BikePoints_123,51.52836,-0.104724,18.0,0.1984732824427481,7,0.917425622343655
"St. John's Park, Cubitt Town",3543,9.68032786885246,0.4318507890961262,0.3310616929698708,BikePoints_504,51.496454,-0.009506,30.0,0.2099236641221374,3,0.3226775956284153
"St. John's Road, Clapham Junction",10776,29.442622950819672,0.4066218923058796,0.2952751266643101,BikePoints_764,51.462392,-0.168292,33.0,0.1984732824427481,5,0.892200695479384
"St. John's Wood Church, The Regent's Park",9031,24.674863387978142,0.3888577041818692,0.2876789222565254,BikePoints_247,51.530529,-0.167515,50.0,0.1984732824427481,4,0.4934972677595628
"St. John's Wood Road, St. John's Wood",9002,24.595628415300546,0.4594295209083356,0.2569925228468568,BikePoints_286,51.527294,-0.174653,35.0,0.1793893129770992,6,0.7027322404371584
"St. Katharine's Way, Tower",9816,26.81967213114754,0.4845730380233005,0.2580975547305082,BikePoints_452,51.505697,-0.070542,24.0,0.183206106870229,5,1.1174863387978142
"St. Luke's Church, Chelsea",10484,28.6448087431694,0.5236106276830259,0.1654484278918668,BikePoints_218,51.489716,-0.170194,20.0,0.1870229007633587,6,1.43224043715847
"St. Mark's Road, North Kensington",5953,16.26502732240437,0.5012381345439538,0.2424680148576145,BikePoints_650,51.51687,-0.213872,21.0,0.1679389312977099,3,0.7745251105906844
"St. Martin's Street, West End",7334,20.038251366120218,0.2546816479400749,0.3329928498467824,BikePoints_325,51.509087,-0.129697,18.0,0.7099236641221374,11,1.1132361870066787
"St. Mary & St. Michael Church, Stepney",3261,8.90983606557377,0.4103790945896209,0.2999631947000368,BikePoints_464,51.51417,-0.052099,25.0,0.3320610687022901,8,0.3563934426229508
"St. Mary Axe, Aldgate",10900,29.781420765027324,0.5707824513794663,0.1549072817729534,BikePoints_263,51.514225,-0.08066,21.0,0.2442748091603053,8,1.4181628935727295
"St. Peter's Terrace, Fulham",11396,31.136612021857925,0.5969957081545064,0.227038626609442,BikePoints_729,51.478939,-0.208485,24.0,0.1679389312977099,2,1.2973588342440805
"Stainsby Road , Poplar",9092,24.84153005464481,0.5642573035248937,0.2740364833356192,BikePoints_716,51.515427,-0.023565,24.0,0.1793893129770992,4,1.035063752276867
"Stamford Street, South Bank",9776,26.7103825136612,0.5497524752475248,0.1532178217821782,BikePoints_197,51.505569,-0.111606,27.0,0.1946564885496183,13,0.9892734264318964
"Stanhope Gate, Mayfair",5568,15.21311475409836,0.4822346368715083,0.1725139664804469,BikePoints_380,51.506864,-0.150666,21.0,0.6068702290076335,8,0.7244340359094457
"Stanley Grove, Battersea",4288,11.71584699453552,0.5975815523059618,0.2457817772778402,BikePoints_690,51.470475,-0.15213,24.0,0.1870229007633587,6,0.48816029143898
"Star Road, West Kensington",9244,25.256830601092897,0.4571913338553902,0.2490211433046202,BikePoints_720,51.487244,-0.205279,23.0,0.1679389312977099,5,1.0981230696127346
"Stebondale Street, Cubitt Town",2238,6.114754098360656,0.3802570093457944,0.415303738317757,BikePoints_476,51.489096,-0.009205,29.0,0.5076335877862596,3,0.2108535895986433
"Stephendale Road, Sands End",10908,29.80327868852459,0.4997179284666591,0.2646959268870585,BikePoints_723,51.46822,-0.190346,48.0,0.1641221374045801,3,0.6209016393442622
"Stepney Green Station, Stepney",16365,44.71311475409836,0.3911385647830397,0.2660718371082132,BikePoints_478,51.521889,-0.04667,21.0,0.1679389312977099,4,2.1291959406713508
"Stewart's Road, Wandsworth Road",4936,13.486338797814208,0.5293236835537809,0.2246069378587472,BikePoints_714,51.473116,-0.137235,28.0,0.1946564885496183,2,0.4816549570647931
"Store Street, Bloomsbury",12728,34.775956284153004,0.5254853208377164,0.136941761499474,BikePoints_364,51.519572,-0.13214,32.0,0.1908396946564885,8,1.0867486338797814
"Storey's Gate, Westminster",26112,71.34426229508196,0.4219098064452254,0.3088460967278847,BikePoints_762,51.500703,-0.129698,21.0,0.2633587786259542,3,3.3973458235753315
"Strand, Strand",16894,46.15846994535519,0.4812990720913633,0.1605281941470378,BikePoints_857,51.512582,-0.115057,35.0,0.3778625954198473,14,1.3188134270101484
"Strata, Elephant & Castle",21450,58.60655737704918,0.4253087858308086,0.279305523188068,BikePoints_409,51.493146,-0.099828,41.0,0.1679389312977099,5,1.4294282287085165
"Stratford Station, Stratford",13636,37.256830601092894,0.3720387987315799,0.325405707890319,BikePoints_790,51.541793,-0.00481,28.0,0.1755725190839694,0,1.330601092896175
"Sugden Road, Clapham",7939,21.69125683060109,0.4958149444528991,0.2587125247298736,BikePoints_609,51.465123,-0.157788,19.0,0.183206106870229,4,1.1416450963474258
"Sumner Place, South Kensington",8623,23.56010928961749,0.522316384180791,0.2036723163841808,BikePoints_172,51.491211,-0.173715,19.0,0.2137404580152671,6,1.240005752085131
"Sun Street, Liverpool Street",13966,38.15846994535519,0.5878528809332977,0.1228070175438596,BikePoints_408,51.520009,-0.083935,24.0,0.2290076335877862,12,1.5899362477231331
"Surrey Lane, Battersea",9505,25.969945355191257,0.532524079693891,0.2436996965298852,BikePoints_620,51.47518,-0.16716,26.0,0.1755725190839694,4,0.9988440521227406
"Sutton Street, Shadwell",12298,33.60109289617486,0.4482162821424941,0.2875292204492326,BikePoints_511,51.511066,-0.053558,33.0,0.1679389312977099,6,1.018214936247723
"Swan Street, The Borough",10231,27.953551912568305,0.4903949409378356,0.2175158095692638,BikePoints_295,51.500296,-0.092762,27.0,0.1717557251908397,6,1.0353167375025298
"Tachbrook Street, Victoria",11481,31.368852459016395,0.4247606754867161,0.265569538560826,BikePoints_148,51.492111,-0.138364,16.0,0.183206106870229,13,1.9605532786885247
"Tallis Street, Temple",9332,25.49726775956284,0.6346374410602779,0.0767172167707404,BikePoints_773,51.511891,-0.107349,24.0,0.2290076335877862,5,1.0623861566484516
"Tanner Street, Bermondsey",13560,37.04918032786885,0.4843864134404675,0.252100073046019,BikePoints_85,51.500647,-0.0786,41.0,0.183206106870229,6,0.903638544582167
"Tate Modern, Bankside",12829,35.05191256830601,0.4355715117407335,0.272268581408888,BikePoints_810,51.506725,-0.098807,30.0,0.1870229007633587,9,1.1683970856102002
"Tavistock Place, Bloomsbury",9587,26.193989071038253,0.4286075309577963,0.2255496588324488,BikePoints_89,51.52625,-0.123509,19.0,0.183206106870229,13,1.3786310037388554
"Tavistock Street, Covent Garden",14472,39.540983606557376,0.339545570589737,0.2370011062888264,BikePoints_335,51.511968,-0.120718,33.0,0.4312977099236641,14,1.1982116244411325
"Taviton Street, Bloomsbury",13675,37.36338797814208,0.4049628629304524,0.1525151924375422,BikePoints_19,51.52505,-0.131161,30.0,0.1984732824427481,12,1.2454462659380694
"Temple Gardens, Temple",11523,31.483606557377048,0.4274924471299093,0.2559343979283556,BikePoints_842,51.510981,-0.108322,24.0,0.2862595419847328,7,1.3118169398907102
"Teversham Lane, Stockwell",6122,16.726775956284154,0.4969135802469135,0.2567901234567901,BikePoints_669,51.476149,-0.123258,39.0,0.183206106870229,3,0.4288916911867731
"Teviot Street, Poplar",1801,4.920765027322404,0.5474048442906574,0.2692041522491349,BikePoints_519,51.518811,-0.011662,33.0,0.2557251908396946,1,0.1491140917370425
"The Blue, Bermondsey",7545,20.614754098360656,0.5352663300211761,0.2288646359341912,BikePoints_851,51.492221,-0.062513,22.0,0.1755725190839694,1,0.9370342771982116
"The Guildhall, Guildhall",6673,18.23224043715847,0.5594509367464292,0.0732702652569096,BikePoints_120,51.515735,-0.09308,17.0,0.5610687022900763,13,1.072484731597557
"The Metropolitan, Portobello",5102,13.939890710382514,0.4029304029304029,0.2796092796092796,BikePoints_805,51.520509,-0.200804,18.0,0.232824427480916,4,0.7744383727990285
"The Tennis Courts, The Regent's Park",11104,30.33879781420765,0.4078055620472073,0.3698293993923814,BikePoints_315,51.525367,-0.153463,16.0,0.232824427480916,3,1.896174863387978
"The Vale, Chelsea",11893,32.494535519125684,0.4146415861718353,0.2834773767158108,BikePoints_755,51.485121,-0.174971,24.0,0.1755725190839694,6,1.3539389799635702
"Theobald's Road , Holborn",13301,36.34153005464481,0.5074167872648335,0.1634406657018813,BikePoints_68,51.520596,-0.116688,26.0,0.1717557251908397,7,1.3977511559478772
"Thorndike Close, West Chelsea",6824,18.6448087431694,0.4258398856325947,0.2387419585418155,BikePoints_651,51.480898,-0.183853,25.0,0.1755725190839694,4,0.745792349726776
"Thurtle Road, Haggerston",5576,15.234972677595628,0.5565390573135649,0.2389909271962823,BikePoints_463,51.534776,-0.071881,22.0,0.1870229007633587,6,0.6924987580725286
"Timber Lodge, Queen Elizabeth Olympic Park",8609,23.52185792349727,0.3823837296246448,0.4116943322865261,BikePoints_787,51.546805,-0.014691,35.0,0.232824427480916,4,0.6720530835284934
"Tooley Street, Bermondsey",31617,86.38524590163935,0.4459008673128998,0.2294258467093128,BikePoints_278,51.503493,-0.07962,27.0,0.1755725190839694,5,3.1994535519125686
"Tower Gardens , Tower",20617,56.330601092896174,0.3823691123465086,0.3295864133422934,BikePoints_130,51.509506,-0.075459,24.0,0.1984732824427481,2,2.347108378870674
"Tower Wharf, Bermondsey",13627,37.23224043715847,0.5027386190176888,0.2700008979078746,BikePoints_841,51.500845,-0.074704,20.0,0.1717557251908397,4,1.8616120218579235
"Trebovir Road, Earl's Court",10008,27.34426229508197,0.4543316831683168,0.2913366336633663,BikePoints_158,51.490853,-0.19617,18.0,0.1679389312977099,5,1.5191256830601094
"Triangle Car Park, Hyde Park",25847,70.62021857923497,0.3519991840065279,0.4307425540595675,BikePoints_248,51.506451,-0.170279,27.0,0.2480916030534351,1,2.615563651082777
"Turquoise Island, Notting Hill",10555,28.83879781420765,0.4116149930587691,0.3110828320222119,BikePoints_379,51.514311,-0.200838,21.0,0.1870229007633587,5,1.3732760863908404
"Twig Folly Bridge, Mile End",12006,32.80327868852459,0.5099255583126551,0.2789495450785773,BikePoints_531,51.530326,-0.042744,21.0,0.1679389312977099,3,1.5620608899297426
"Tyers Gate, Bermondsey",8970,24.508196721311474,0.4885120350109409,0.2469912472647702,BikePoints_314,51.500889,-0.083159,36.0,0.1755725190839694,6,0.680783242258652
"Tysoe Street, Clerkenwell",12787,34.93715846994535,0.4093746998367111,0.2600134473153395,BikePoints_264,51.526443,-0.109256,20.0,0.1870229007633587,8,1.7468579234972677
"Union Grove, Wandsworth Road",9730,26.58469945355192,0.4715045592705167,0.2436676798378926,BikePoints_602,51.472993,-0.133972,45.0,0.1641221374045801,2,0.5907710989678204
"Union Street, The Borough",9364,25.58469945355192,0.4954563413670486,0.1770051363097589,BikePoints_196,51.503688,-0.098497,17.0,0.1870229007633587,13,1.5049823207971718
"Upcerne Road, West Chelsea",6061,16.560109289617486,0.5179757717858539,0.1424384525205158,BikePoints_745,51.478169,-0.182435,29.0,0.1984732824427481,7,0.5710382513661202
"Upper Bank Street, Canary Wharf",12235,33.42896174863388,0.4313704835141683,0.2921099757716212,BikePoints_570,51.503083,-0.017676,36.0,0.2557251908396946,5,0.9285822707953856
"Upper Grosvenor Street, Mayfair",2897,7.915300546448087,0.369719782517775,0.2777080719364282,BikePoints_389,51.51013,-0.155757,18.0,0.7442748091603053,6,0.4397389192471159
"Upper Richmond Road, Putney",4126,11.273224043715848,0.48562874251497,0.2790419161676646,BikePoints_705,51.459715,-0.212145,25.0,0.2061068702290076,6,0.4509289617486339
"Usk Road, Clapham Junction",7875,21.516393442622952,0.5602782071097373,0.2527047913446677,BikePoints_675,51.463489,-0.182126,30.0,0.1717557251908397,5,0.7172131147540984
"Vauxhall Bridge , Pimlico",5446,14.879781420765028,0.4467989179440937,0.2822362488728584,BikePoints_146,51.488365,-0.129361,35.0,0.2061068702290076,6,0.4251366120218579
"Vauxhall Cross, Vauxhall",21054,57.52459016393443,0.4631660048598352,0.2453624133230605,BikePoints_74,51.485917,-0.124469,17.0,0.1755725190839694,5,3.3837994214079075
"Vauxhall Street, Vauxhall",11647,31.8224043715847,0.4575224942456581,0.2554927809165097,BikePoints_352,51.486965,-0.116625,19.0,0.1755725190839694,10,1.674863387978142
"Vauxhall Walk, Vauxhall",6063,16.565573770491802,0.4801148011480114,0.2273472734727347,BikePoints_437,51.488124,-0.120903,27.0,0.2061068702290076,7,0.6135397692774741
"Vereker Road, West Kensington",11017,30.101092896174865,0.446221421331231,0.2734542178173217,BikePoints_633,51.489591,-0.209378,32.0,0.1755725190839694,4,0.9406591530054644
"Vicarage Crescent, Battersea",12111,33.09016393442623,0.5614127017396772,0.2662963739258017,BikePoints_701,51.472876,-0.176267,30.0,0.1679389312977099,4,1.1030054644808742
"Vicarage Gate, Kensington",5855,15.997267759562842,0.41413066609917,0.2596297084486061,BikePoints_103,51.504723,-0.192538,18.0,0.1908396946564885,6,0.8887370977534912
"Victoria & Albert Museum, South Kensington",6805,18.592896174863387,0.4159369527145359,0.2140105078809107,BikePoints_878,51.495898,-0.173009,30.0,0.6641221374045801,9,0.6197632058287795
"Victoria Park Road, Hackney Central",8911,24.346994535519126,0.5083333333333333,0.3039473684210526,BikePoints_719,51.536424,-0.054162,34.0,0.3282442748091603,2,0.716088074574092
"Victoria Rise, Clapham Common",6690,18.27868852459016,0.4719059860448035,0.3217040029379361,BikePoints_875,51.461376,-0.147804,23.0,0.1870229007633587,0,0.7947255880256591
"Victory Place, Walworth",6286,17.174863387978142,0.5819865983445014,0.2613322822230981,BikePoints_820,51.492807,-0.091938,24.0,0.1717557251908397,6,0.7156193078324226
"Vincent Square, Westminster",5069,13.849726775956285,0.4909178977960765,0.2058609832889319,BikePoints_299,51.493985,-0.136928,19.0,0.183206106870229,13,0.7289329882082255
"Vincent Street, Pimlico",9022,24.650273224043715,0.5076717811874583,0.2246831220813876,BikePoints_426,51.493072,-0.129925,17.0,0.1717557251908397,9,1.4500160720025714
"Walmer Road, Avondale",3883,10.609289617486338,0.4734330257715558,0.198218262806236,BikePoints_442,51.510101,-0.211358,24.0,0.1870229007633587,9,0.4420537340619307
"Walnut Tree Walk, Vauxhall",9287,25.37431693989071,0.5419313026571614,0.2298120544394037,BikePoints_91,51.493686,-0.111014,20.0,0.1679389312977099,7,1.2687158469945357
"Walworth Square, Walworth",14483,39.57103825136612,0.5059400826446281,0.265409779614325,BikePoints_725,51.491327,-0.096518,24.0,0.1717557251908397,6,1.6487932604735882
"Wandsworth Rd, Isley Court, Wandsworth Road",7024,19.19125683060109,0.5807350635777739,0.2086744469604598,BikePoints_612,51.469259,-0.141812,30.0,0.183206106870229,1,0.6397085610200364
"Wandsworth Town Station, Wandsworth",7855,21.461748633879782,0.4572762645914396,0.2715953307392996,BikePoints_621,51.460864,-0.187427,33.0,0.183206106870229,7,0.6503560192084783
"Wapping High Street, Wapping",6243,17.057377049180328,0.4384568279240661,0.2665850173504797,BikePoints_134,51.504904,-0.06797,20.0,0.1755725190839694,4,0.8528688524590164
"Wapping Lane, Wapping",14321,39.12841530054645,0.4980065869301439,0.2617438030854567,BikePoints_458,51.504749,-0.057544,28.0,0.1679389312977099,3,1.3974434035909449
"Wardour Street, Soho",17686,48.322404371584696,0.3368166631122485,0.2702068671358498,BikePoints_192,51.512515,-0.133201,16.0,0.2061068702290076,9,3.0201502732240435
"Warren Street Station, Euston",27443,74.98087431693989,0.4241154977274752,0.2151769004545049,BikePoints_239,51.524438,-0.138019,26.0,0.1679389312977099,8,2.883879781420765
"Warwick Avenue Station, Maida Vale",12325,33.67486338797814,0.4790498521765725,0.2939137526761137,BikePoints_47,51.523344,-0.183846,19.0,0.1641221374045801,1,1.772361230946218
"Warwick Road, Olympia",13507,36.904371584699454,0.4942240530133429,0.2355153577505149,BikePoints_274,51.496712,-0.205284,36.0,0.1717557251908397,2,1.0251214329083185
"Warwick Row, Westminster",17885,48.86612021857923,0.5368200836820084,0.1887726638772663,BikePoints_316,51.497998,-0.14296,21.0,0.1755725190839694,5,2.32695810564663
"Warwick Square, Pimlico",11525,31.489071038251367,0.5250977491281834,0.258586072070168,BikePoints_178,51.489856,-0.141923,19.0,0.1755725190839694,8,1.6573195283290194
"Waterloo Bridge, South Bank",5174,14.136612021857925,0.449685534591195,0.2213352685050798,BikePoints_377,51.505354,-0.113656,15.0,0.3015267175572519,9,0.942440801457195
"Waterloo Place, St. James's",10744,29.3551912568306,0.4245915128717527,0.2517926413541789,BikePoints_160,51.506633,-0.131773,20.0,0.4961832061068702,6,1.46775956284153
"Waterloo Road, South Bank",7833,21.401639344262296,0.5259179265658748,0.2067263190373341,BikePoints_173,51.50486,-0.113001,15.0,0.1908396946564885,9,1.426775956284153
"Waterloo Station 1, Waterloo",42204,115.31147540983606,0.6596629020237345,0.1037378891245772,BikePoints_374,51.504027,-0.113864,36.0,0.1793893129770992,11,3.2030965391621127
"Waterloo Station 2, Waterloo",27854,76.10382513661202,0.6470717745486569,0.0909291061206516,BikePoints_361,51.503919,-0.113426,48.0,0.1755725190839694,11,1.5854963570127505
"Waterloo Station 3, Waterloo",48933,133.6967213114754,0.7731841134200815,0.0461011846960574,BikePoints_154,51.503791,-0.112824,35.0,0.1870229007633587,11,3.819906323185011
"Watney Market, Stepney",3313,9.051912568306012,0.4224643755238894,0.257753562447611,BikePoints_513,51.514222,-0.055656,51.0,0.683206106870229,7,0.1774884817314904
"Watney Street, Shadwell",11392,31.12568306010929,0.4257625677542778,0.2558188968009353,BikePoints_552,51.511542,-0.056667,27.0,0.1679389312977099,6,1.152803076300344
"Webber Street , Southwark",13036,35.61748633879781,0.5330317594948638,0.1898972764112713,BikePoints_80,51.500693,-0.102091,45.0,0.1679389312977099,8,0.7914996964177291
"Wellington Arch, Hyde Park",25029,68.38524590163935,0.3244716755802482,0.3611817851394153,BikePoints_213,51.50274,-0.149569,36.0,0.2748091603053435,6,1.8995901639344264
"Wellington Road, St. John's Wood",9005,24.603825136612024,0.4584483710657095,0.2515184980673661,BikePoints_110,51.533043,-0.172528,17.0,0.1717557251908397,5,1.447283831565413
"Wellington Row, Bethnal Green",10603,28.969945355191257,0.4613744075829384,0.3199052132701421,BikePoints_533,51.528222,-0.069743,33.0,0.1679389312977099,5,0.8778771319754927
"Wellington Street , Strand",18823,51.42896174863388,0.3935756002595717,0.2413367942894224,BikePoints_338,51.511756,-0.119643,24.0,0.1946564885496183,14,2.1428734061930785
"Wells Street, Fitzrovia",15513,42.385245901639344,0.5129289704708699,0.1647246608140463,BikePoints_313,51.517344,-0.138072,38.0,0.2213740458015267,12,1.1154012079378774
"Wendon Street, Old Ford",5522,15.087431693989071,0.4884393063583815,0.3025789239662072,BikePoints_721,51.536039,-0.026262,18.0,0.1870229007633587,1,0.8381906496660595
"Wenlock Road , Hoxton",15421,42.13387978142077,0.5445902412194547,0.2210261648463895,BikePoints_42,51.530991,-0.093903,28.0,0.1717557251908397,6,1.5047814207650274
"West Cromwell Road, Earl's Court",7896,21.57377049180328,0.4267344497607656,0.2700358851674641,BikePoints_142,51.493724,-0.198286,24.0,0.1679389312977099,4,0.8989071038251367
"West Kensington Station, West Kensington",6862,18.74863387978142,0.4405680224403927,0.2652524544179523,BikePoints_660,51.49087,-0.206029,22.0,0.1793893129770992,3,0.8522106308991554
"West Smithfield Rotunda, Farringdon",14150,38.66120218579235,0.5304039442954762,0.1495545368047746,BikePoints_203,51.518218,-0.100791,15.0,0.1755725190839694,8,2.577413479052823
"Westbourne Green, Westbourne",5211,14.237704918032788,0.4600630583289543,0.269311613242249,BikePoints_327,51.522168,-0.192814,21.0,0.3740458015267175,0,0.6779859484777518
"Westbourne Grove, Bayswater",10730,29.316939890710383,0.4460604672469079,0.2737059092991296,BikePoints_105,51.515529,-0.19024,26.0,0.1793893129770992,7,1.1275746111811686
"Westbourne Park Road, Portobello",6308,17.23497267759563,0.461840298214636,0.3139101432215028,BikePoints_758,51.51787,-0.201005,23.0,0.1870229007633587,4,0.7493466381563316
"Westbridge Road, Battersea",15420,42.131147540983605,0.477952140879074,0.187886103813108,BikePoints_680,51.477684,-0.170329,28.0,0.1717557251908397,4,1.5046838407494143
"Westferry Circus, Canary Wharf",11423,31.2103825136612,0.4274677121771217,0.3035055350553505,BikePoints_811,51.505703,-0.027772,36.0,0.2137404580152671,2,0.8669550698239222
"Westferry DLR, Limehouse",12777,34.90983606557377,0.3985701519213583,0.2862675007447125,BikePoints_510,51.509303,-0.025996,41.0,0.1717557251908397,3,0.8514594162335066
"Westfield Ariel Way, White City",11192,30.5792349726776,0.4247846255798542,0.2317207863927546,BikePoints_566,51.509158,-0.224103,42.0,0.1908396946564885,2,0.7280770231589905
"Westfield Library Corner, Shepherd's Bush",7046,19.25136612021858,0.4379407616361072,0.2595204513399153,BikePoints_591,51.506093,-0.224223,27.0,0.1793893129770992,2,0.7130135600080956
"Westfield Southern Terrace ,Shepherd's Bush",3632,9.923497267759563,0.4173365955959455,0.2859140160782943,BikePoints_571,51.506256,-0.218337,29.0,0.2595419847328244,5,0.3421895609572263
"Westminster Bridge Road, Elephant & Castle",2900,7.923497267759563,0.4398954703832752,0.2256097560975609,BikePoints_548,51.498386,-0.107913,26.0,0.2824427480916031,10,0.3047498949138293
"Westminster Pier, Westminster",27598,75.40437158469945,0.3988769259328011,0.3167811397809541,BikePoints_818,51.501513,-0.123823,27.0,0.2290076335877862,2,2.7927545031370165
"Westminster University, Marylebone",7240,19.781420765027324,0.3680233556585952,0.2649836853855401,BikePoints_257,51.522481,-0.154907,16.0,0.2290076335877862,7,1.2363387978142075
"Whiston Road, Haggerston",8596,23.48633879781421,0.5266457680250783,0.2601880877742947,BikePoints_466,51.534464,-0.076341,21.0,0.1793893129770992,8,1.1183970856102003
"Whitehall Place, Strand",20720,56.61202185792349,0.4739460115256294,0.2655747649378223,BikePoints_229,51.506543,-0.123179,46.0,0.1908396946564885,5,1.2306961273461627
"William IV Street, Strand",19572,53.47540983606557,0.4019798258254495,0.2242340705469582,BikePoints_64,51.509462,-0.124749,26.0,0.1908396946564885,11,2.0567465321563683
"William Morris Way, Sands End",7970,21.775956284153004,0.4184562713974478,0.2592592592592592,BikePoints_628,51.468819,-0.184318,26.0,0.1793893129770992,2,0.8375367801597309
"Windsor Terrace, Hoxton",12147,33.18852459016394,0.5255489645124363,0.1924237693828702,BikePoints_30,51.529154,-0.093421,24.0,0.1755725190839694,9,1.3828551912568308
"Wood Street, Guildhall",6765,18.483606557377048,0.6107123136388736,0.0611080434382477,BikePoints_127,51.517008,-0.093885,17.0,0.2595419847328244,12,1.0872709739633557
"Woodstock Grove, Shepherd's Bush",11616,31.737704918032787,0.4054249174917492,0.2556724422442244,BikePoints_613,51.504038,-0.2174,24.0,0.183206106870229,6,1.3224043715846994
"Woodstock Street, Mayfair",6720,18.36065573770492,0.410811794685111,0.1936658172551874,BikePoints_106,51.514105,-0.147301,21.0,0.5190839694656488,10,0.8743169398907105
"World's End Place, West Chelsea",10918,29.83060109289617,0.4404319946000675,0.2652716841039487,BikePoints_649,51.481805,-0.180274,22.0,0.1641221374045801,5,1.3559364133134624
"Wormwood Street, Liverpool Street",38831,106.09562841530057,0.5957567542006872,0.1255950316824816,BikePoints_217,51.516154,-0.082422,16.0,0.1717557251908397,8,6.630976775956285
"Worship Street, Shoreditch",13759,37.59289617486339,0.5620749070463408,0.0923188537226807,BikePoints_175,51.521668,-0.079608,51.0,0.2175572519083969,12,0.7371156112718312
"Wren Street, Holborn",11425,31.21584699453552,0.4592338968542692,0.219345174406163,BikePoints_433,51.524564,-0.116279,33.0,0.1755725190839694,8,0.9459347574101672
"Wright's Lane, Kensington",18167,49.63661202185792,0.3927618526373401,0.2616131901210918,BikePoints_157,51.500397,-0.193068,37.0,0.1717557251908397,8,1.3415300546448088
"Wynne Road, Stockwell",3646,9.96174863387978,0.4593103448275862,0.2762068965517241,BikePoints_829,51.469217,-0.112686,25.0,0.2061068702290076,2,0.3984699453551912
"York Hall, Bethnal Green",10053,27.4672131147541,0.3549060542797494,0.2904335011666462,BikePoints_446,51.528936,-0.055894,27.0,0.1717557251908397,4,1.017304189435337
"York Way, Kings Cross",9652,26.37158469945356,0.4670005136106831,0.2506420133538777,BikePoints_836,51.541596,-0.125441,24.0,0.1717557251908397,1,1.0988160291438984
